GameID,Season,Week,Team,Location,Winner,Win,Dorsal,PlayerID,Name,Min,Seconds,Game_Poss,PTS,VAL,T2_M,T2_A,T3_M,T3_A,FT_M,FT_A,Reb_O,Reb_D,Reb_T,AST,STL,TO,BLK,PF,PF_R,+/-,+/-_40,GmSc,TS%,eFG%,USG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,PPM,PP2P,PP3P,PPFG,PPPOS,Sh%_2P,Sh%_3P,Sh%_FG
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,21,30003977,W. Clyburn,22:43,1363,73.3,14,14,3,3,2,4,2,6,1,1,2,1,1,0,0,1,4,3,5.3,11.8,72.6,85.7,21.6,57.1,85.7,6.3,7.0,6.6,7.3,2.4,0.0,0.0,0.62,2.0,1.5,1.71,1.45,12.3,33.5,19.3
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,23,20203955,T. Shengelia,20:01,1201,73.3,13,14,4,8,1,1,2,2,0,1,1,0,0,0,1,2,5,-4,-8.0,8.9,65.8,61.1,25.1,11.1,22.2,0.0,8.0,3.8,0.0,0.0,6.7,0.0,0.65,1.0,3.0,1.22,1.32,37.2,9.5,28.1
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,0,30003361,K. Punter,20:08,1208,73.3,20,16,5,8,2,5,4,4,0,1,1,1,1,1,0,1,3,6,11.9,14.3,67.8,61.5,39.8,38.5,30.8,0.0,7.9,3.7,10.4,2.7,0.0,6.3,0.99,1.25,1.2,1.23,1.27,37.0,47.3,40.4
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,2,30000108,J. Marcos,00:00,0,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,3,30003948,M. Cale,17:45,1065,73.3,3,0,0,1,1,2,0,0,1,1,2,0,0,0,0,3,0,2,4.5,1.1,50.0,50.0,8.6,66.7,0.0,8.0,9.0,8.5,0.0,0.0,0.0,0.0,0.17,0.0,1.5,1.0,1.0,5.2,21.5,10.6
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,6,30001949,J. Vesely,12:06,726,73.3,4,2,2,5,0,0,0,0,0,1,1,1,1,0,0,3,1,2,6.6,2.1,40.0,40.0,21.0,0.0,0.0,0.0,13.2,6.2,12.5,4.5,0.0,0.0,0.33,0.8,0.0,0.8,0.8,38.4,0.0,25.8
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,13,20202163,T. Satoransky,15:59,959,73.3,1,0,0,1,0,0,1,2,0,0,0,1,0,1,0,1,2,-10,-25.0,-0.8,26.6,0.0,9.2,0.0,200.0,0.0,0.0,0.0,7.6,0.0,0.0,34.7,0.06,0.0,0.0,0.0,0.35,5.8,0.0,3.9
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,14,20209187,W. Hernangómez,19:43,1183,73.3,8,11,3,5,0,0,2,2,2,3,5,2,0,1,1,4,2,9,18.3,7.5,68.0,60.0,17.7,0.0,40.0,14.5,24.3,19.1,15.1,0.0,6.8,14.5,0.41,1.2,0.0,1.2,1.16,23.6,0.0,15.8
105315,2025,Cuartos de Final,BAR,HOME,BAR,1,44,20212265,J. Parra,20:17,1217,73.3,10,17,3,3,0,2,4,4,1,3,4,0,1,0,0,0,4,10,19.7,10.3,74.0,60.0,16.9,40.0,80.0,7.0,23.7,14.9,0.0,2.7,0.0,0.0,0.49,2.0,0.0,1.2,1.48,13.8,18.8,15.4
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,0,30004000,D. Cacok,23:46,1426,73.3,17,24,5,8,0,0,7,10,4,6,10,1,0,3,1,5,9,-1,-1.7,13.2,68.5,62.5,32.0,0.0,125.0,26.9,36.1,31.8,7.8,0.0,3.9,19.5,0.72,1.25,0.0,1.25,1.1,44.9,0.0,22.1
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,2,20212239,S. Raieste,19:51,1191,73.3,0,6,0,0,0,1,0,0,0,3,3,1,2,0,2,1,0,1,2.0,3.9,0.0,0.0,2.5,100.0,0.0,0.0,21.6,11.4,6.7,5.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.3
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,5,30003940,D. DeJulius,26:14,1574,73.3,13,10,5,6,1,8,0,0,0,1,1,4,0,2,0,1,3,-1,-1.5,6.3,46.4,46.4,30.1,57.1,0.0,0.0,5.4,2.9,29.3,0.0,0.0,12.5,0.5,1.67,0.38,0.93,0.81,30.5,39.3,35.0
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,31,20212941,D. Ennis,26:15,1575,73.3,25,23,2,3,6,10,3,4,0,2,2,4,0,4,0,3,5,-3,-4.6,16.9,84.7,84.6,35.3,76.9,30.8,0.0,10.9,5.8,34.2,0.0,0.0,21.3,0.95,1.33,1.8,1.69,1.33,15.2,49.2,32.5
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,99,30001899,T. Nakic,13:57,837,73.3,3,3,0,0,1,2,0,0,1,1,2,1,0,0,0,2,0,-6,-17.2,2.9,75.0,75.0,7.1,100.0,0.0,11.5,10.2,10.8,10.6,0.0,0.0,0.0,0.22,0.0,1.5,1.5,1.5,0.0,18.5,9.4
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,1,30003919,M. Forrest,13:56,836,73.3,10,6,1,3,2,5,2,2,0,0,0,2,0,2,0,1,3,-4,-11.5,4.6,56.3,50.0,38.6,62.5,25.0,0.0,0.0,0.0,26.8,0.0,0.0,18.4,0.72,0.67,1.2,1.0,0.92,28.7,46.3,37.7
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,8,30002036,H. Sant-Roos,22:22,1342,73.3,2,5,1,3,0,0,0,0,1,7,8,0,0,0,0,3,0,-4,-7.2,1.9,33.3,33.3,6.6,0.0,0.0,7.2,44.7,27.0,0.0,0.0,0.0,0.0,0.09,0.67,0.0,0.67,0.67,17.9,0.0,8.8
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,12,30001917,J. Radebaugh,13:45,825,73.3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,0,-3,-8.7,0.6,0.0,0.0,3.6,0.0,0.0,11.6,0.0,5.5,9.7,4.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,13,30000649,W. Falk,02:18,138,73.3,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,69.6,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,15,20210914,E. Cate,16:04,964,73.3,6,6,2,3,0,0,2,2,0,1,1,0,0,0,0,1,1,-6,-14.9,4.6,77.3,66.7,11.9,0.0,66.7,0.0,8.9,4.7,0.0,0.0,0.0,0.0,0.37,1.33,0.0,1.33,1.55,24.9,0.0,12.2
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,21,20210278,M. Diagné,00:00,0,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105315,2025,Cuartos de Final,UCM,AWAY,BAR,0,30,30005200,K. Martin,21:32,1292,73.3,9,2,3,4,1,5,0,0,0,1,1,0,0,0,0,3,0,-7,-13.0,3.4,50.0,50.0,20.7,55.6,0.0,0.0,6.6,3.5,0.0,0.0,0.0,0.0,0.42,1.5,0.6,1.0,1.0,24.8,30.0,27.4
105316,2025,Semifinales,VBC,HOME,RMB,0,0,30000107,B. Badio,24:15,1455,80.1,10,4,0,3,3,7,1,2,1,2,3,1,2,1,0,4,2,0,0.0,5.2,46.0,45.0,21.6,70.0,20.0,6.1,10.0,8.2,5.5,4.1,0.0,8.4,0.41,0.0,1.29,0.9,0.84,14.6,34.0,24.3
105316,2025,Semifinales,VBC,HOME,RMB,0,1,30001981,K. Taylor,22:52,1372,80.1,20,21,5,5,2,4,4,5,1,2,3,0,0,2,0,1,4,-13,-22.7,15.0,89.3,88.9,25.4,44.4,55.6,6.5,10.6,8.7,0.0,0.0,0.0,15.2,0.87,2.0,1.5,1.78,1.52,25.7,20.6,23.2
105316,2025,Semifinales,VBC,HOME,RMB,0,3,30002724,N. Reuvers,20:41,1241,80.1,13,15,0,0,3,5,4,4,3,2,5,0,1,1,0,3,2,-4,-7.7,12.2,96.2,90.0,16.5,100.0,80.0,21.5,11.7,16.1,0.0,2.4,0.0,12.9,0.63,0.0,1.8,1.8,1.68,0.0,28.4,14.2
105316,2025,Semifinales,VBC,HOME,RMB,0,4,20211129,J. Pradilla,16:15,975,80.1,3,-3,0,2,1,3,0,0,0,2,2,0,0,1,0,4,1,-18,-44.3,-2.1,30.0,30.0,16.3,60.0,0.0,0.0,14.9,8.2,0.0,0.0,0.0,16.7,0.18,0.0,1.0,0.6,0.5,14.5,21.7,18.1
105316,2025,Semifinales,VBC,HOME,RMB,0,13,30001900,D. Thompson,17:49,1069,80.1,2,0,1,3,0,3,0,0,0,0,0,5,1,0,0,3,0,-7,-15.7,1.5,16.7,16.7,14.8,50.0,0.0,0.0,0.0,0.0,34.3,2.8,0.0,0.0,0.11,0.67,0.0,0.33,0.33,19.8,19.8,19.8
105316,2025,Semifinales,VBC,HOME,RMB,0,2,20210392,J. Puerto,17:08,1028,80.1,7,8,2,2,1,3,0,0,0,2,2,0,1,0,0,1,1,11,25.7,5.9,70.0,70.0,12.8,60.0,0.0,0.0,14.1,7.8,0.0,2.9,0.0,0.0,0.41,2.0,1.0,1.4,1.4,13.7,20.6,17.2
105316,2025,Semifinales,VBC,HOME,RMB,0,5,30001360,S. de Larrea,13:28,808,80.1,10,13,3,3,0,1,4,4,1,1,2,3,1,1,0,4,3,7,20.8,9.9,86.8,75.0,22.1,25.0,100.0,11.0,9.0,9.9,34.2,3.7,0.0,14.8,0.74,2.0,0.0,1.5,1.48,26.2,8.7,17.5
105316,2025,Semifinales,VBC,HOME,RMB,0,6,20211660,López-Arostegui,00:00,0,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105316,2025,Semifinales,VBC,HOME,RMB,0,7,30004884,B. Key,23:29,1409,80.1,8,12,2,2,0,1,4,6,1,3,4,2,1,1,0,3,4,20,34.1,7.7,70.9,66.7,12.4,33.3,200.0,6.3,15.5,11.4,10.8,2.1,0.0,15.1,0.34,2.0,0.0,1.33,1.2,10.0,5.0,7.5
105316,2025,Semifinales,VBC,HOME,RMB,0,8,30000514,J. Montero,24:44,1484,80.1,26,27,6,11,3,4,5,6,1,3,4,2,1,2,0,3,7,-8,-12.9,19.5,73.7,70.0,35.0,26.7,40.0,6.0,14.7,10.8,15.8,2.0,0.0,10.2,1.05,1.09,2.25,1.4,1.32,52.3,19.0,35.7
105316,2025,Semifinales,VBC,HOME,RMB,0,12,30003973,N. Sako,08:00,480,80.1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,1,2,0,13,65.0,1.9,100.0,100.0,5.5,0.0,0.0,0.0,15.2,8.3,0.0,0.0,16.7,0.0,0.25,2.0,0.0,2.0,2.0,14.7,0.0,7.4
105316,2025,Semifinales,VBC,HOME,RMB,0,24,30000032,M. Costello,11:19,679,80.1,5,0,1,2,1,3,0,0,1,2,3,0,0,2,0,3,0,-11,-38.9,0.4,50.0,50.0,27.2,60.0,0.0,13.1,21.4,17.7,0.0,0.0,0.0,28.6,0.44,1.0,1.0,1.0,0.71,20.8,31.2,26.0
105316,2025,Semifinales,RMB,AWAY,RMB,1,7,20211331,F. Campazzo,22:53,1373,80.1,17,18,3,3,2,4,5,7,0,2,2,2,0,3,0,4,8,7,12.2,10.7,84.3,85.7,25.0,57.1,100.0,0.0,12.9,5.8,12.8,0.0,0.0,22.9,0.74,2.0,1.5,1.71,1.3,17.5,20.0,18.8
105316,2025,Semifinales,RMB,AWAY,RMB,1,11,20210501,M. Hezonja,27:20,1640,80.1,25,21,2,3,7,15,0,0,2,2,4,3,1,2,0,2,1,13,19.0,18.3,69.4,69.4,32.0,83.3,0.0,8.9,10.8,9.8,19.2,1.8,0.0,10.0,0.91,1.33,1.4,1.39,1.25,14.6,62.7,40.5
105316,2025,Semifinales,RMB,AWAY,RMB,1,14,20212952,G. Deck,26:00,1560,80.1,13,14,3,4,1,4,4,5,1,2,3,0,0,0,0,1,4,-2,-3.1,9.5,63.7,56.2,17.2,50.0,62.5,4.7,11.4,7.7,0.0,0.0,0.0,0.0,0.5,1.5,0.75,1.12,1.27,20.5,17.6,18.9
105316,2025,Semifinales,RMB,AWAY,RMB,1,22,20209407,W. Tavares,23:03,1383,80.1,13,24,3,3,0,0,7,9,4,4,8,0,1,1,1,3,7,0,0.0,14.8,93.4,100.0,15.1,0.0,300.0,21.0,25.7,23.1,0.0,2.2,5.1,12.6,0.56,2.0,0.0,2.0,1.63,17.4,0.0,8.0
105316,2025,Semifinales,RMB,AWAY,RMB,1,23,20201774,S. Llull,11:45,705,80.1,5,3,1,2,1,1,0,0,0,0,0,2,2,2,0,3,0,2,6.8,3.9,83.3,83.3,18.6,33.3,0.0,0.0,0.0,0.0,23.3,8.5,0.0,40.0,0.43,1.0,3.0,1.67,1.0,22.7,9.7,15.7
105316,2025,Semifinales,RMB,AWAY,RMB,1,0,30004061,T. Lyles,16:19,979,80.1,4,4,0,2,1,1,1,4,0,2,2,0,1,0,1,1,2,-5,-12.3,3.0,42.0,50.0,12.8,33.3,133.3,0.0,18.2,8.2,0.0,3.1,7.2,0.0,0.25,0.0,3.0,1.0,0.84,16.3,7.0,11.3
105316,2025,Semifinales,RMB,AWAY,RMB,1,1,30002716,D. Kramer,00:00,0,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105316,2025,Semifinales,RMB,AWAY,RMB,1,6,20210088,A. Abalde,16:44,1004,80.1,0,1,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,3,7.2,-0.1,0.0,0.0,5.2,50.0,0.0,0.0,8.9,4.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.8,7.4
105316,2025,Semifinales,RMB,AWAY,RMB,1,12,30003979,T. Maledon,22:23,1343,80.1,12,13,2,4,1,4,5,6,1,1,2,5,2,2,0,3,4,1,1.8,10.5,56.4,43.8,24.7,50.0,75.0,5.4,6.6,6.0,29.2,4.5,0.0,15.8,0.54,1.0,0.75,0.88,0.95,23.8,20.4,22.0
105316,2025,Semifinales,RMB,AWAY,RMB,1,16,20212174,U. Garuba,16:41,1001,80.1,8,15,4,4,0,1,0,0,4,4,8,2,0,0,0,3,1,-2,-4.8,10.3,80.0,80.0,13.1,20.0,0.0,29.1,35.5,32.0,18.2,0.0,0.0,0.0,0.48,2.0,0.0,1.6,1.6,32.0,6.9,18.4
105316,2025,Semifinales,RMB,AWAY,RMB,1,24,30001114,A. Feliz,16:52,1012,80.1,11,8,4,4,1,4,0,4,1,0,1,4,0,1,0,3,3,-7,-16.6,7.1,56.4,68.8,27.9,50.0,50.0,7.2,0.0,4.0,39.3,0.0,0.0,9.3,0.65,2.0,0.75,1.38,1.02,31.6,27.1,29.2
105316,2025,Semifinales,RMB,AWAY,RMB,1,25,30004910,A. Len,00:00,0,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BAR,HOME,BKN,0,6,30001949,J. Vesely,26:34,1594,70.4,6,10,1,5,0,0,4,4,2,3,5,0,0,0,1,3,5,7,10.5,4.7,44.4,20.0,12.4,0.0,80.0,8.1,16.7,11.8,0.0,0.0,4.7,0.0,0.23,0.4,0.0,0.4,0.89,17.5,0.0,11.2
105317,2025,Semifinales,BAR,HOME,BKN,0,8,20209919,D. Brizuela,14:54,894,70.4,0,-6,0,1,0,2,0,0,0,1,1,0,1,2,0,3,0,6,16.1,-4.0,0.0,0.0,16.3,66.7,0.0,0.0,9.9,4.2,0.0,3.8,0.0,40.0,0.0,0.0,0.0,0.0,0.0,6.2,22.4,12.0
105317,2025,Semifinales,BAR,HOME,BKN,0,20,20211947,N. Laprovittola,25:47,1547,70.4,12,10,3,4,2,8,0,0,2,2,4,4,3,4,0,2,0,5,7.8,8.6,50.0,50.0,30.2,66.7,0.0,8.4,11.5,9.7,38.2,6.6,0.0,25.0,0.47,1.5,0.75,1.0,0.75,14.4,51.7,27.8
105317,2025,Semifinales,BAR,HOME,BKN,0,21,30003977,W. Clyburn,34:42,2082,70.4,11,15,4,9,1,3,0,0,1,5,6,1,2,1,0,2,6,3,3.5,7.7,45.8,45.8,18.2,25.0,0.0,3.1,21.3,10.8,6.3,3.3,0.0,7.7,0.32,0.89,1.0,0.92,0.85,24.1,14.4,20.6
105317,2025,Semifinales,BAR,HOME,BKN,0,23,20203955,T. Shengelia,29:46,1786,70.4,12,14,3,9,0,3,6,6,2,5,7,3,0,1,0,1,4,14,18.8,8.4,41.0,25.0,25.5,25.0,50.0,7.3,24.9,14.7,20.2,0.0,0.0,6.4,0.4,0.67,0.0,0.5,0.77,28.1,16.8,24.1
105317,2025,Semifinales,BAR,HOME,BKN,0,0,30003361,K. Punter,23:57,1437,70.4,9,6,3,5,1,4,0,0,0,2,2,3,0,1,0,1,0,-7,-11.7,5.6,50.0,50.0,20.3,44.4,0.0,0.0,12.4,5.2,28.9,0.0,0.0,10.0,0.38,1.2,0.75,1.0,0.9,19.4,27.8,22.4
105317,2025,Semifinales,BAR,HOME,BKN,0,2,30000108,J. Marcos,00:00,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BAR,HOME,BKN,0,3,30003948,M. Cale,05:34,334,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,-64.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BAR,HOME,BKN,0,13,20202163,T. Satoransky,15:06,906,70.4,6,5,0,4,2,2,0,0,2,1,3,2,0,0,0,3,1,-7,-18.5,4.5,50.0,50.0,19.3,33.3,0.0,14.3,9.8,12.4,28.3,0.0,0.0,0.0,0.4,0.0,3.0,1.0,1.0,24.6,22.1,23.7
105317,2025,Semifinales,BAR,HOME,BKN,0,14,20209187,W. Hernangómez,10:57,657,70.4,6,5,2,3,0,0,2,2,1,1,2,0,0,1,0,2,2,-9,-32.9,3.9,77.3,66.7,21.7,0.0,66.7,9.9,13.5,11.4,0.0,0.0,0.0,20.5,0.55,1.33,0.0,1.33,1.23,25.5,0.0,16.4
105317,2025,Semifinales,BAR,HOME,BKN,0,19,30000037,Y. Fall,00:00,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BAR,HOME,BKN,0,44,20212265,J. Parra,12:43,763,70.4,5,5,1,3,1,2,0,0,1,2,3,0,0,0,0,1,1,-18,-56.6,3.2,50.0,50.0,19.1,40.0,0.0,8.5,23.3,14.7,0.0,0.0,0.0,0.0,0.39,0.67,1.5,1.0,1.0,21.9,26.2,23.5
105317,2025,Semifinales,BKN,AWAY,BKN,1,0,30001957,M. Howard,18:05,1085,70.4,3,-2,0,1,0,3,3,4,0,1,1,1,0,2,0,2,2,-12,-26.5,-2.0,26.0,0.0,23.0,75.0,100.0,0.0,6.0,3.5,8.8,0.0,0.0,25.8,0.17,0.0,0.0,0.0,0.39,6.9,27.6,15.8
105317,2025,Semifinales,BKN,AWAY,BKN,1,1,30004014,M. Diakite,24:02,1442,70.4,10,15,2,4,2,4,0,0,0,5,5,0,2,0,4,2,0,-3,-5.0,11.5,62.5,62.5,17.8,50.0,0.0,0.0,22.5,13.0,0.0,4.7,15.5,0.0,0.42,1.0,1.5,1.25,1.25,20.8,27.7,23.8
105317,2025,Semifinales,BKN,AWAY,BKN,1,11,30003408,T. Forrest,33:48,2028,70.4,10,20,5,7,0,0,0,0,0,6,6,8,2,3,0,4,3,8,9.5,11.9,71.4,71.4,15.9,0.0,0.0,0.0,19.2,11.1,49.6,3.4,0.0,30.0,0.3,1.43,0.0,1.43,1.0,25.9,0.0,14.8
105317,2025,Semifinales,BKN,AWAY,BKN,1,17,30005184,G. Radzevicius,21:53,1313,70.4,7,11,2,2,1,2,0,0,2,1,3,2,1,0,0,1,0,11,20.1,9.1,87.5,87.5,9.8,50.0,0.0,13.5,4.9,8.6,18.7,2.6,0.0,0.0,0.32,2.0,1.5,1.75,1.75,11.4,15.2,13.1
105317,2025,Semifinales,BKN,AWAY,BKN,1,25,30003941,C. Frisch,07:30,450,70.4,0,-2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,-8,-42.7,-0.8,0.0,0.0,14.3,50.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,22.2,19.0
105317,2025,Semifinales,BKN,AWAY,BKN,1,4,30001243,R. Villar,03:56,236,70.4,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,30.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,15.9,40.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BKN,AWAY,BKN,1,5,30005186,E. Omoruyi,20:17,1217,70.4,4,2,1,3,0,1,2,2,1,1,2,2,0,2,0,3,3,17,33.5,0.8,41.0,25.0,18.2,25.0,50.0,7.3,5.3,6.2,17.1,0.0,0.0,29.1,0.2,0.67,0.0,0.5,0.58,18.5,8.2,14.1
105317,2025,Semifinales,BKN,AWAY,BKN,1,7,20211797,R. Kurucs,25:30,1530,70.4,14,11,2,3,3,8,1,2,1,2,3,0,0,0,0,2,3,1,1.6,8.4,58.9,59.1,25.0,72.7,18.2,5.8,8.5,7.4,0.0,0.0,0.0,0.0,0.55,1.33,1.12,1.18,1.18,14.7,52.3,30.8
105317,2025,Semifinales,BKN,AWAY,BKN,1,9,30003351,Luwawu-Cabarrot,28:28,1708,70.4,13,12,2,6,2,5,3,4,1,6,7,1,1,4,0,2,4,2,2.8,5.9,50.9,45.5,31.6,45.5,36.4,5.2,22.8,15.4,7.3,2.0,0.0,23.9,0.46,0.67,1.2,0.91,0.78,26.3,29.3,27.6
105317,2025,Semifinales,BKN,AWAY,BKN,1,10,30000202,M. Spagnolo,16:31,991,70.4,9,11,3,5,0,0,3,3,0,3,3,1,0,1,0,2,3,-4,-9.7,6.5,71.2,60.0,23.8,0.0,60.0,0.0,19.6,11.4,13.7,0.0,0.0,13.7,0.54,1.2,0.0,1.2,1.23,37.8,0.0,21.6
105317,2025,Semifinales,BKN,AWAY,BKN,1,21,30004069,J. Bol,00:00,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105317,2025,Semifinales,BKN,AWAY,BKN,1,77,30004071,S. Joksimovic,00:00,0,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
